"Product No.","Manufacturer Product No.","Product Description","Total SOH","Price Before Discount Ex Vat"
"SP-PAN-170/24PH75-BK","SP-PAN-170/24PH75-BK","SP PAN 170/24PH75 Black Polyp. Carry Case, Empty, 240x180x75mm","12","R 90.00"
"SP-PAN-170/24PH75-TP","SP-PAN-170/24PH75-TP","SP PAN 170/24PH75 Transparent Polyp. Carry Case, Empty, 240x180x75mm","1","R 90.00"
"SP-PAN-170/24P-TP","SP-PAN-170/24P-TP","SP PAN 170/24P Transparent Polyp. Carry Case, Empty, 240x180x46mm","1","R 79.00"
"SP-PAN-170/25IMP-BK","SP-PAN-170/25IMP-BK","SP PAN 170/25IMP Black Polyp. Carry Case, Empty, Stackable, 240x205x48mm","1","R 70.00"
"SP-PAN-170/25IMP-BU","SP-PAN-170/25IMP-BU","SP PAN 170/25IMP Blue Polyp. Carry Case, Empty, Stackable, 240x205x48mm","1","R 70.00"
"SP-PAN-170/25IMP-RD","SP-PAN-170/25IMP-RD","SP PAN 170/25IMP Red Polyp. Carry Case, Empty, Stackable, 240x205x48mm","1","R 70.00"
"SP-PAN-170/25IMP-TP","SP-PAN-170/25IMP-TP","SP PAN 170/25IMP Transparent Polyp. Carry Case, Empty, Stackable, 240x205x48mm","1","R 70.00"
"SP-PAN-170/26H44-BK","SP-PAN-170/26H44-BK","SP PAN 170/26H44 Black Polyp. Carry Case, Empty, 260x210x44mm","39","R 125.00"
"SP-PAN-170/26H60-TP/BK","SP-PAN-170/26H60-TP/BK","SP PAN 170/26H60 Transparent/Black Polyp. Carry Case, Empty, 260x210x60mm","31","R 157.00"
"SP-PAN-170/26H76-BK","SP-PAN-170/26H76-BK","SP PAN 170/26H76 Black Polyp. Carry Case, Empty, 260x210x76mm","0","R 137.00"
"SP-PAN-170/26H76-BU","SP-PAN-170/26H76-BU","SP PAN 170/26H76 Blue Polyp. Carry Case, Empty, 260x210x76mm","1","R 137.00"
"SP-PAN-170/26H76S-BK","SP-PAN-170/26H76S-BK","SP PAN 170/26H76S Black Polyp. Carry Case, Cubed Foam, 260x210x76mm","24","R 238.00"
"SP-PAN-170/28-BK","SP-PAN-170/28-BK","SP PAN 170/28 Black Polyp. Carry Case, Empty, Stackable, 280x240x77mm","0","R 126.00"
"SP-PAN-170/28-TP","SP-PAN-170/28-TP","SP PAN 170/28 Transparent Polyp. Carry Case, Empty, Stackable, 280x240x77mm","1","R 132.00"
"SP-PAN-170/30-BK","SP-PAN-170/30-BK","SP PAN 170/30 Black Polyp. Carry Case, Empty, 320x280x119mm","1","R 178.00"
"SP-PAN-170/31-BK","SP-PAN-170/31-BK","SP PAN 170/31 Black Polyp. Carry Case, Empty, 320x240x61mm","1","R 142.00"
"SP-PAN-170/31-TP","SP-PAN-170/31-TP","SP PAN 170/31 Transparent Polyp. Carry Case, Empty, 320x240x61mm","1","R 142.00"
"SP-PAN-170/33-BK","SP-PAN-170/33-BK","SP PAN 170/33 Black Polyp. Carry Case, Empty, 336x290x84mm","0","R 252.00"
"SP-PAN-170/33S-BK","SP-PAN-170/33S-BK","SP PAN 170/33S Black Polyp. Carry Case, Cubed Foam, 336x290x85mm","37","R 405.00"
"SP-PAN-170/34H128-SL","SP-PAN-170/34H128-SL","SP PAN 170/34H128 Silver Polyp. Carry Case, Empty, 340x298x128mm","1","R 447.00"
"SP-PAN-170/34H128S-SL","SP-PAN-170/34H128S-SL","SP PAN 170/34H128S Silver Polyp. Carry Case, Cubed Foam, 340x298x128mm","0","R 662.00"
"SP-PAN-170/34H160-SL","SP-PAN-170/34H160-SL","SP PAN 170/34H160 Silver Polyp. Carry Case, Empty, 340x298x160mm","1","R 441.00"
"SP-PAN-170/34H96-SL","SP-PAN-170/34H96-SL","SP PAN 170/34H96 Silver Polyp. Carry Case, Empty, 340x298x96mm","1","R 399.00"
"SP-PAN-170/34H96S-SL","SP-PAN-170/34H96S-SL","SP PAN 170/34H96S Silver Polyp. Carry Case, Cubed Foam, 340x298x96mm","2","R 536.00"
"SP-PAN-170/36-BK","SP-PAN-170/36-BK","SP PAN 170/36 Black Polyp. Carry Case, Empty, 370x282x77mm","1","R 195.00"
"SP-PAN-170/36-TP","SP-PAN-170/36-TP","SP PAN 170/36 Transparent Polyp. Carry Case, Empty, 370x282x77mm","1","R 195.00"
"SP-PAN-170/37-BK","SP-PAN-170/37-BK","SP PAN 170/37 Black Polyp. Carry Case, Empty, 370x310x122mm","17","R 273.00"
"SP-PAN-170/37S-BK","SP-PAN-170/37S-BK","SP PAN 170/37S Black Polyp. Carry Case, Cubed Foam, 370x310x122mm","16","R 546.00"
"SP-PAN-170/37-TP","SP-PAN-170/37-TP","SP PAN 170/37 Transparent Polyp. Carry Case, Empty, 370x310x122mm","1","R 273.00"
"SP-PAN-170/38-BK","SP-PAN-170/38-BK","SP PAN 170/38 Black Polyp. Carry Case, Empty, 390x295x102mm","0","R 205.00"
"SP-PAN-170/39-105-BK","SP-PAN-170/39-105-BK","SP PAN 170/39-105 Black Reinforced Polyp. Carry Case, Empty, 390x318x114mm","16","R 314.00"
"SP-PAN-170/40-BK","SP-PAN-170/40-BK","SP PAN 170/40 Black Polyp. Carry Case, Empty, 406x296x100mm","1","R 252.00"
"SP-PAN-170/40-TP","SP-PAN-170/40-TP","SP PAN 170/40 Transparent Polyp. Carry Case, Empty, 406x296x100mm","1","R 252.00"
"SP-PAN-170/43H122-SL","SP-PAN-170/43H122-SL","SP PAN 170/43H122 Silver Polyp. Carry Case, Empty, 425x342x122mm","1","R 510.00"
"SP-PAN-170/43H122S-SL","SP-PAN-170/43H122S-SL","SP PAN 170/43H122S Silver Polyp. Carry Case, Cubed Foam, 425x342x122mm","2","R 720.00"
"SP-PAN-170/43H156-SL","SP-PAN-170/43H156-SL","SP PAN 170/43H156 Silver Polyp. Carry Case, Empty, 425x342x156mm","1","R 693.00"
"SP-PAN-170/43H156S-SL","SP-PAN-170/43H156S-SL","SP PAN 170/43H156S Silver Polyp. Carry Case, Cubed Foam, 425x342x156mm","2","R 966.00"
"SP-PAN-170/43H190-SL","SP-PAN-170/43H190-SL","SP PAN 170/43H190 Silver Polyp. Carry Case, Empty, 425x342x190mm","1","R 651.00"
"SP-PAN-170/44H114-BK","SP-PAN-170/44H114-BK","SP PAN 170/44H114 Black Polyp. Carry Case, Empty, 448x364x114mm","13","R 525.00"
"SP-PAN-170/44H114S-BK","SP-PAN-170/44H114S-BK","SP PAN 170/44H114S Black Polyp. Carry Case, Cubed Foam, 448x364x114mm","5","R 725.00"
"SP-PAN-170/44H148-BK","SP-PAN-170/44H148-BK","SP PAN 170/44H148 Black Polyp. Carry Case, Empty, 448x364x148mm","6","R 578.00"
"SP-PAN-170/44H148S-BK","SP-PAN-170/44H148S-BK","SP PAN 170/44H148S Black Polyp. Carry Case, Cubed Foam, 448x364x148mm","18","R 861.00"
"SP-PAN-170/48H132-BK","SP-PAN-170/48H132-BK","SP PAN 170/48H132 Black Polyp. Carry Case, Empty, 482x375x132mm","12","R 620.00"
"SP-PAN-170/48H132S-BK","SP-PAN-170/48H132S-BK","SP PAN 170/48H132S Black Polyp. Carry Case, Cubed Foam, 482x375x132mm","12","R 998.00"
"SP-PAN-170/48H160-BK","SP-PAN-170/48H160-BK","SP PAN 170/48H160 Black Polyp. Carry Case, Empty, 482x375x160mm","12","R 704.00"
"SP-PAN-170/48H160S-BK","SP-PAN-170/48H160S-BK","SP PAN 170/48H160S Black Polyp. Carry Case, Cubed Foam, 482x375x160mm","12","R 1,155.00"
"SP-PAN-170/48H184-BK","SP-PAN-170/48H184-BK","SP PAN 170/48H184 Black Polyp. Carry Case, Empty, 482x375x184mm","13","R 725.00"
"SP-PAN-170/51-BK","SP-PAN-170/51-BK","SP PAN 170/51 Black Polyp. Carry Case, Empty, 515x415x135mm","10","R 525.00"
"SP-PAN-170/51S-BK","SP-PAN-170/51S-BK","SP PAN 170/51S Black Polyp. Carry Case, Cubed Foam, 515x415x135mm","12","R 882.00"
"SP-PAN-170/60H144-SL","SP-PAN-170/60H144-SL","SP PAN 170/60H144 Silver Polyp. Carry Case, Empty, 600x415x144mm","11","R 861.00"
"SP-PAN-170/60H144S-SL","SP-PAN-170/60H144S-SL","SP PAN 170/60H144S Silver Polyp. Carry Case, Cubed Foam, 600x415x144mm","2","R 1,323.00"
"SP-PAN-170/60H184-SL","SP-PAN-170/60H184-SL","SP PAN 170/60H184 Silver Polyp. Carry Case, Empty, 600x415x184mm","11","R 1,061.00"
"SP-PAN-170/60H184S-SL","SP-PAN-170/60H184S-SL","SP PAN 170/60H184S Silver Polyp. Carry Case, Cubed Foam, 600x415x184mm","0","R 1,544.00"
"SP-PAN-170/60H224-SL","SP-PAN-170/60H224-SL","SP PAN 170/60H224 Silver Polyp. Carry Case, Empty, 600x415x224mm","10","R 1,098.00"
"SP-PAN-182DUAL-TB/YE","SP-PAN-182DUAL-TB/YE","SP PAN 182DUAL Transparent Black/Yellow Org. Box, Double Sided Lure Box, 176x104xH37mm","31","R 135.00"
"SP-PAN-182DUAL-TBK","SP-PAN-182DUAL-TBK","SP PAN 182DUAL Transparent Black Org. Box, Double Sided Lure Box, 176x104xH37mm","46","R 135.00"
"SP-PAN-184DUAL-TB/YE","SP-PAN-184DUAL-TB/YE","SP PAN 184DUAL Transparent Black/Yellow Org. Box, Double Sided Lure Box, 275x185xH48mm","7","R 228.00"
"SP-PAN-184DUAL-TBK","SP-PAN-184DUAL-TBK","SP PAN 184DUAL Transparent Black Org. Box, Double Sided Lure Box, 275x185xH48mm","0","R 228.00"
"SP-PAN-191/12C-TP","SP-PAN-191/12C-TP","SP PAN 191/12C Transparent Polyp. Organiser Box, 12 Compartments","49","R 74.00"
"SP-PAN-191/4C-TP","SP-PAN-191/4C-TP","SP PAN 191/4C Transparent Polyp. Organiser Box, 4 Compartments","60","R 74.00"
"SP-PAN-191/6C-TP","SP-PAN-191/6C-TP","SP PAN 191/6C Transparent Polyp. Organiser Box, 6 Compartments","89","R 74.00"
"SP-PAN-191/7C-TP","SP-PAN-191/7C-TP","SP PAN 191/7C Transparent Polyp. Organiser Box, 7 Compartments","39","R 74.00"
"SP-PAN-192/14C-TP","SP-PAN-192/14C-TP","SP PAN 192/14C Transparent Polyp. Organiser Box, 14 Compartments","50","R 137.00"
"SP-PAN-192/8MC-TP","SP-PAN-192/8MC-TP","SP PAN 192/8MC Transparent Polyp. Organiser Box, 8 Modular Containers","20","R 331.00"
"SP-PAN-193/14C-TP","SP-PAN-193/14C-TP","SP PAN 193/14C Transparent Polyp. Organiser Box, 14 Compartments","36","R 158.00"
"SP-PAN-193/21C-TP","SP-PAN-193/21C-TP","SP PAN 193/21C Transparent Polyp. Organiser Box, 21 Compartments","45","R 158.00"
"SP-PAN-194-TP","SP-PAN-194-TP","SP PAN 194 Transparent Polyp. Organiser Box, Adjustable Compartments","43","R 207.00"
"SP-PAN-195-BU/TP","SP-PAN-195-BU/TP","SP PAN 195 Blue/Transparent Polyp. Organiser Box, Adjustable Compartments","59","R 178.00"
"SP-PAN-196-BU/TP","SP-PAN-196-BU/TP","SP PAN 196 Blue/Transparent Polyp. Organiser Box, Adjustable Compartments","50","R 201.00"
"SP-PAN-197-BU/TP","SP-PAN-197-BU/TP","SP PAN 197 Blue/Transparent Polyp. Organiser Box, Adjustable Compartments","51","R 201.00"
"SP-PAN-198-TGY","SP-PAN-198-TGY","SP PAN 198 Transparent Grey Polyp. Organiser Box, 4-20 Adjustable Compartments","53","R 182.00"
"SP-PAN-199-TGY","SP-PAN-199-TGY","SP PAN 199 Transparent Grey Polyp. Organiser Box, 4-16 Adjustable Compartments","7","R 144.00"
"SP-PAN-300/60-GN","SP-PAN-300/60-GN","SP PAN 300/60 Green Polyp. Drinking Bowl, Self-filling Drinking Trough w/ Float Valve, 6 Litres","0","R 1,801.00"
"SP-PAN-300/63-GN","SP-PAN-300/63-GN","SP PAN 300/63 Green Polyp. Drinking Bowl, Self-filling Drinking Trough w/ Float Valve, 3 Litres","0","R 457.00"
"SP-PAN-300/86M-GN","SP-PAN-300/86M-GN","SP PAN 300/86M Green Movable Feeder w/ Handle, 14 Litres","1","R 473.00"
"SP-PAN-501-BU/WH","SP-PAN-501-BU/WH","SP PAN 501 Blue/White Polyp. Superbox, 1 Spinnerbait Box, 4x 194 Box","3","R 1,679.00"
"SP-PAN-501F-BU/WH","SP-PAN-501F-BU/WH","SP PAN 501F Blue/White Polyp. Superbox, 4x 194 Boxes, 3x Lid Compartments","0","R 1,889.00"
"SP-PAN-502-BU/WH/GY","SP-PAN-502-BU/WH/GY","SP PAN 502 Blue/White/Grey Polyp. Superbox, 3 Lid Compartments, 1 Spinnerbait Box, 4x 194 Box","17","R 1,780.00"
"SP-PAN-503-BU/WH/GY","SP-PAN-503-BU/WH/GY","SP PAN 503 Blue/White/Grey Polyp. Superbox, Lid Compartments, 4 Drawers","4","R 1,390.00"
"SP-PAN-K06-BK","SP-PAN-K06-BK","SP PAN K06 Black Polyp. Carry Case, Empty, 402x332x97mm","0","R 247.00"
"SP-PAN-K27-BK","SP-PAN-K27-BK","SP PAN K27 Black Polyp. Carry Case, Empty, 248x208x45mm","1","R 69.00"
"SP-PAN-K28-BK","SP-PAN-K28-BK","SP PAN K28 Black Polyp. Carry Case, Empty, 447x412x107mm","1","R 347.00"
"SP-PAN-K45-BK","SP-PAN-K45-BK","SP PAN K45 Black Polyp. Carry Case, Empty, 327x264x78mm","1","R 158.00"
"SP-PAN-TC200-BK","SP-PAN-TC200-BK","SP PAN TC200 Black Polyp. Carry Case, Empty, 410x345x93mm","23","R 347.00"
"SP-PRO-001-BK","SP-PRO-001-BK","SP PRO 001 Black Case, Empty w/ Convoluted Foam, ID: L157xW115xH41mm","38","R 294.00"
"SP-PRO-001C-TP","SP-PRO-001C-TP","SP PRO 001C Transparent Case, 4 Compartments, ID: L157xW115xH41mm","14","R 220.00"
"SP-PRO-001FLY-BK","SP-PRO-001FLY-BK","SP PRO 001FLY Black Waterproof Organiser Box, 2 Micro-slit EVA Foams","4","R 229.00"
"SP-PRO-001FLY-TP","SP-PRO-001FLY-TP","SP PRO 001FLY Transparent Waterproof Organiser Box, 1 Micro-slit EVA Foam","8","R 218.00"
"SP-PRO-001S-BK","SP-PRO-001S-BK","SP PRO 001S Black Case, Cubed Foam, ID: L157xW115xH41mm","66","R 315.00"
"SP-PRO-001-TP","SP-PRO-001-TP","SP PRO 001 Transparent Case, Empty, ID: L157xW115xH41mm","41","R 198.00"
"SP-PRO-002-BK","SP-PRO-002-BK","SP PRO 002 Black Case, Empty w/ Convoluted Foam, ID: L212xW140xH47mm","43","R 388.00"
"SP-PRO-002C-TP","SP-PRO-002C-TP","SP PRO 002C Transparent Case, 3-15 Adjustable Compartments, ID: L212xW140xH47mm","11","R 305.00"
"SP-PRO-002FLY-BK","SP-PRO-002FLY-BK","SP PRO 002FLY Black Waterproof Organiser Box, 2 Micro-slit EVA Foams","4","R 335.00"
"SP-PRO-002S-BK","SP-PRO-002S-BK","SP PRO 002S Black Case, Cubed Foam, ID: L212xW140xH47mm","33","R 426.00"
"SP-PRO-003-BK","SP-PRO-003-BK","SP PRO 003 Black Case, Empty w/ Convoluted Foam, ID: L316xW195xH53mm","40","R 567.00"
"SP-PRO-003C-TP","SP-PRO-003C-TP","SP PRO 003C Transparent Case, 3-15 Adjustable Compartments, ID: L316xW195xH53mm","24","R 456.00"
"SP-PRO-003FLY-BK","SP-PRO-003FLY-BK","SP PRO 003FLY Black Waterproof Organiser Box, 2 Micro-slit EVA Foams","15","R 512.00"
"SP-PRO-003S-BK","SP-PRO-003S-BK","SP PRO 003S Black Case, Cubed Foam, ID: L316xW195xH53mm","42","R 630.00"
"SP-PRO-004-BK","SP-PRO-004-BK","SP PRO 004 Black Carry Case, Empty w/ Convoluted Foam, ID: L316xW195xH81mm","40","R 667.00"
"SP-PRO-004C-TP","SP-PRO-004C-TP","SP PRO 004C Transparent Carry Case, 3 Compartments, ID: L316xW195xH81mm","23","R 504.00"
"SP-PRO-004FLY-BK","SP-PRO-004FLY-BK","SP PRO 004FLY Black Waterproof Organiser Box, 2 Micro-slit EVA Foams","12","R 578.00"
"SP-PRO-004S-BK","SP-PRO-004S-BK","SP PRO 004S Black Carry Case, Cubed Foam, ID: L316xW195xH81mm","16","R 1,008.00"
"SP-PRO-005-BK","SP-PRO-005-BK","SP PRO 005 Black Case, Empty w/ Convoluted Foam, ID: L290xW91xH65mm","30","R 451.00"
"SP-PRO-005S-BK","SP-PRO-005S-BK","SP PRO 005S Black Case, Cubed Foam, ID: L290xW91xH65mm","28","R 530.00"
"SP-PRO-1100-BK","SP-PRO-1100-BK","SP PRO 1100 Black TR Case w/o Ext. Handle, Empty, ID: L1100xW370xH140mm","7","R 6,248.00"
"SP-PRO-1100H330-BK","SP-PRO-1100H330-BK","SP PRO 1100H330 Black TR Case w/o Ext. Handle, Empty, ID: L1100xW370xH330mm","3","R 7,750.00"
"SP-PRO-1100H330S-BK","SP-PRO-1100H330S-BK","SP PRO 1100H330S Black TR Case w/o Ext. Handle, Cubed Foam, ID: L1100xW370xH330mm","4","R 10,100.00"
"SP-PRO-1100S-BK","SP-PRO-1100S-BK","SP PRO 1100S Black TR Case w/o Ext. Handle, Cubed Foam, ID: L1100xW370xH140mm","3","R 7,298.00"
"SP-PRO-1350-BK","SP-PRO-1350-BK","SP PRO 1350 Black TR Case w/o Ext. Handle, Empty, ID: L1350xW370xH150mm","14","R 7,450.00"
"SP-PRO-1350S-BK","SP-PRO-1350S-BK","SP PRO 1350S Black TR Case w/o Ext. Handle, Cubed Foam, ID: L1350xW370xH150mm","5","R 8,600.00"
"SP-PRO-200-BK","SP-PRO-200-BK","SP PRO 200 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L200xW125xH98mm","5","R 830.00"
"SP-PRO-200S-BK","SP-PRO-200S-BK","SP PRO 200S Black Carry Case, Cubed Foam, ID: L200xW125xH98mm","19","R 930.00"
"SP-PRO-235H105-BK","SP-PRO-235H105-BK","SP PRO 235H105 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L235xW180xH106mm","98","R 861.00"
"SP-PRO-235H105-OG","SP-PRO-235H105-OG","SP PRO 235H105 Orange Carry Case, Empty w/ Convoluted Foam in Lid, ID: L235xW180xH106mm","19","R 861.00"
"SP-PRO-235H105S-BK","SP-PRO-235H105S-BK","SP PRO 235H105S Black Carry Case, Cubed Foam, ID: L235xW180xH106mm","17","R 1,029.00"
"SP-PRO-235H105S-OG","SP-PRO-235H105S-OG","SP PRO 235H105S Orange Carry Case, Cubed Foam, ID: L235xW180xH106mm","2","R 1,049.00"
"SP-PRO-235H155-BK","SP-PRO-235H155-BK","SP PRO 235H155 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L235xW180xH156mm","31","R 945.00"
"SP-PRO-235H155-OG","SP-PRO-235H155-OG","SP PRO 235H155 Orange Carry Case, Empty w/ Convoluted Foam in Lid, ID: L235xW180xH156mm","6","R 945.00"
"SP-PRO-235H155S-BK","SP-PRO-235H155S-BK","SP PRO 235H155S Black Carry Case, Cubed Foam, ID: L235xW180xH156mm","8","R 1,124.00"
"SP-PRO-235H155S-OG","SP-PRO-235H155S-OG","SP PRO 235H155S Orange Carry Case, Cubed Foam, ID: L235xW180xH156mm","0","R 1,124.00"
"SP-PRO-300-BK","SP-PRO-300-BK","SP PRO 300 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L300xW225xH132mm","53","R 1,259.00"
"SP-PRO-300CAM-BK","SP-PRO-300CAM-BK","SP PRO 300CAM Black Carry Case, Padded Dividers, ID: L300xW225xH132mm","4","R 1,964.00"
"SP-PRO-300CAM-OG","SP-PRO-300CAM-OG","SP PRO 300CAM Orange Carry Case, Padded Dividers, ID: L300xW225xH132mm","2","R 1,969.00"
"SP-PRO-300CAM-SH","SP-PRO-300CAM-SH","SP PRO 300CAM Sahara Carry Case, Padded Dividers, ID: L300xW225xH132mm","3","R 1,969.00"
"SP-PRO-300-OG","SP-PRO-300-OG","SP PRO 300 Orange Carry Case, Empty w/ Convoluted Foam in Lid, ID: L300xW225xH132mm","2","R 1,259.00"
"SP-PRO-300S-BK","SP-PRO-300S-BK","SP PRO 300S Black Carry Case, Cubed Foam, ID: L300xW225xH132mm","2","R 1,439.00"
"SP-PRO-300-SH","SP-PRO-300-SH","SP PRO 300 Sahara Carry Case, Empty w/ Convoluted Foam in Lid, ID: L300xW225xH132mm","22","R 1,259.00"
"SP-PRO-300S-OG","SP-PRO-300S-OG","SP PRO 300S Orange Carry Case, Cubed Foam, ID: L300xW225xH132mm","4","R 1,439.00"
"SP-PRO-300S-SH","SP-PRO-300S-SH","SP PRO 300S Sahara Carry Case, Cubed Foam, ID: L300xW225xH132mm","13","R 1,439.00"
"SP-PRO-380H115-BK","SP-PRO-380H115-BK","SP PRO 380H115 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L380xW270xH115mm","38","R 1,469.00"
"SP-PRO-380H115LAPTOP-BK","SP-PRO-380H115LAPTOP-BK","SP PRO 380H115LAPTOP Black Carry Case, Cubed Foam + Laptop Holder, ID: L380xW270xH115mm","1","R 2,720.00"
"SP-PRO-380H115S-BK","SP-PRO-380H115S-BK","SP PRO 380H115S Black Carry Case, Cubed Foam, ID: L380xW270xH115mm","0","R 1,964.00"
"SP-PRO-380H115-SH","SP-PRO-380H115-SH","SP PRO 380H115 Sahara Carry Case, Empty w/ Convoluted Foam in Lid, ID: L380xW270xH115mm","28","R 1,469.00"
"SP-PRO-380H160-BK","SP-PRO-380H160-BK","SP PRO 380H160 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L380xW270xH160mm","48","R 1,539.00"
"SP-PRO-380H160CAM-BK","SP-PRO-380H160CAM-BK","SP PRO 380H160CAM Black Carry Case, Padded Dividers, ID: L380xW270xH160mm","8","R 2,331.00"
"SP-PRO-380H160CAMORG-BK","SP-PRO-380H160CAMORG-BK","SP PRO 380H160CAMORG Black Carry Case, Padded Dividers + Pouch w/ Lid Organizer,ID: L380xW270xH160mm","0","R 2,736.00"
"SP-PRO-380H160LAPTOP-BK","SP-PRO-380H160LAPTOP-BK","SP PRO 380H160LAPTOP Black Carry Case, Cubed Foam + Laptop Holder, ID: L380xW270xH160mm","4","R 2,867.00"
"SP-PRO-380H160S-BK","SP-PRO-380H160S-BK","SP PRO 380H160S Black Carry Case, Cubed Foam, ID: L380xW270xH160mm","8","R 1,869.00"
"SP-PRO-400-BK","SP-PRO-400-BK","SP PRO 400 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L400xW230xH260mm","4","R 1,749.00"
"SP-PRO-400S-BK","SP-PRO-400S-BK","SP PRO 400S Black Carry Case, Cubed Foam, ID: L400xW230xH260mm","0","R 2,310.00"
"SP-PRO-430-BK","SP-PRO-430-BK","SP PRO 430 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L426xW290xH159mm","8","R 1,733.00"
"SP-PRO-430CAM-BK","SP-PRO-430CAM-BK","SP PRO 430CAM Black Carry Case, Padded Dividers, ID: L426xW290xH159mm","2","R 2,741.00"
"SP-PRO-430CAM-OG","SP-PRO-430CAM-OG","SP PRO 430CAM Orange Carry Case, Padded Dividers, ID: L426xW290xH159mm","0","R 2,877.00"
"SP-PRO-430CAMORG-BK","SP-PRO-430CAMORG-BK","SP PRO 430CAMORG Black Carry Case, Padded Dividers + Lid Organizer, ID: L426xW290xH159mm","0","R 3,003.00"
"SP-PRO-430CAMORG-OG","SP-PRO-430CAMORG-OG","SP PRO 430CAMORG Orange Carry Case, Padded Dividers + Lid Organizer, ID: L426xW290xH159mm","0","R 3,003.00"
"SP-PRO-430CAMORG-SH","SP-PRO-430CAMORG-SH","SP PRO 430CAMORG Sahara Carry Case, Padded Dividers + Lid Organizer, ID: L426xW290xH159mm","0","R 3,003.00"
"SP-PRO-430CAM-SH","SP-PRO-430CAM-SH","SP PRO 430CAM Sahara Carry Case, Padded Dividers, ID: L426xW290xH159mm","0","R 2,877.00"
"SP-PRO-430-OG","SP-PRO-430-OG","SP PRO 430 Orange Carry Case, Empty w/ Convoluted Foam in Lid, ID: L426xW290xH159mm","4","R 1,733.00"
"SP-PRO-430PU-BK","SP-PRO-430PU-BK","SP PRO 430PU Black Carry Case, Plastic Tool Inlay, ID: L426xW290xH159mm","5","R 4,479.00"
"SP-PRO-430S-BK","SP-PRO-430S-BK","SP PRO 430S Black Carry Case, Cubed Foam, ID: L426xW290xH159mm","18","R 2,573.00"
"SP-PRO-430-SH","SP-PRO-430-SH","SP PRO 430 Sahara Carry Case, Empty, ID: L426xW290xH159mm","4","R 1,733.00"
"SP-PRO-430S-OG","SP-PRO-430S-OG","SP PRO 430S Orange Carry Case, Cubed Foam, ID: L426xW290xH159mm","1","R 2,573.00"
"SP-PRO-430S-SH","SP-PRO-430S-SH","SP PRO 430S Sahara Carry Case, Cubed Foam, ID: L426xW290xH159mm","4","R 2,573.00"
"SP-PRO-430TC-BK","SP-PRO-430TC-BK","SP PRO 430TC Black Carry Case, Material Tool Inlay, ID: L426xW290xH159mm","9","R 4,043.00"
"SP-PRO-465H125-BK","SP-PRO-465H125-BK","SP PRO 465H125 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L465xW335xH125mm","22","R 2,099.00"
"SP-PRO-465H125S-BK","SP-PRO-465H125S-BK","SP PRO 465H125S Black Carry Case, Cubed Foam, ID: L465xW335xH125mm","20","R 2,499.00"
"SP-PRO-465H220-BK","SP-PRO-465H220-BK","SP PRO 465H220 Black Carry Case, Empty w/ Convoluted Foam in Lid, ID: L465xW335xH220mm","59","R 2,389.00"
"SP-PRO-465H220PU-BK","SP-PRO-465H220PU-BK","SP PRO 465H220PU Black Carry Case, Plastic Tool Inlay, ID: L465xW335xH220mm","4","R 7,366.00"
"SP-PRO-465H220PUTR-BK","SP-PRO-465H220PUTR-BK","SP PRO 465H220PUTR Black Trolley Case, Plastic Tool Inlay, ID: L465xW335xH220mm","6","R 8,673.00"
"SP-PRO-465H220S-BK","SP-PRO-465H220S-BK","SP PRO 465H220S Black Carry Case, Cubed Foam, ID: L465xW335xH220mm","16","R 3,145.00"
"SP-PRO-465H220STR-BK","SP-PRO-465H220STR-BK","SP PRO 465H220STR Black Trolley Case, Cubed Foam, ID: L465xW335xH220mm","4","R 6,537.00"
"SP-PRO-465H220TR-BK","SP-PRO-465H220TR-BK","SP PRO 465H220TR Black Trolley Case w/ Convoluted Foam, Empty, ID: L465xW335xH220mm","6","R 4,468.00"
"SP-PRO-465H220ZPU-BK","SP-PRO-465H220ZPU-BK","SP PRO 465H220ZPU Black Carry Case, Plastic Tool Inlay w/ Steel Box Insert, ID: L465xW335xH220mm","3","R 7,382.00"
"SP-PRO-465H220ZPUTR-BK","SP-PRO-465H220ZPUTR-BK","SP PRO 465H220ZPUTR Black Trolley Case, Plastic Tool Inlay w/ Steel Box Insert, ID: L465xW335xH220mm","0","R 8,379.00"
"SP-PRO-505-BK","SP-PRO-505-BK","SP PRO 505 Black Carry Case, Empty, ID: L500xW350xH194mm","7","R 2,678.00"
"SP-PRO-505CAM-BK","SP-PRO-505CAM-BK","SP PRO 505CAM Black Carry Case, Padded Dividers, ID: L500xW350xH194mm","2","R 3,649.00"
"SP-PRO-505CAM-OG","SP-PRO-505CAM-OG","SP PRO 505CAM Orange Carry Case, Padded Dividers, ID: L500xW350xH194mm","0","R 3,759.00"
"SP-PRO-505CAM-SH","SP-PRO-505CAM-SH","SP PRO 505CAM Sahara Carry Case, Padded Dividers, ID: L500xW350xH194mm","4","R 3,759.00"
